x,y,z,intensity
0.39795,2.4734,-0.91183,19
0.4304,2.6751,-0.91553,22
0.47098,2.9274,-0.9252,27
0.52405,3.2572,-0.94599,36
0.56765,3.5282,-0.93551,25
0.61487,3.8217,-0.91716,21
0.21646,1.319,-0.79268,40
0.23014,1.4023,-0.79844,21
0.2448,1.4917,-0.80374,23
0.25933,1.5802,-0.80434,21
0.28368,1.7286,-0.82914,30
0.30832,1.8787,-0.84764,23
0.32876,2.0032,-0.84793,22
0.3702,2.2557,-0.89262,26
0.40328,2.4573,-0.90635,21
0.44187,2.6924,-0.92194,28
0.47585,2.8995,-0.91686,33
0.5377,3.2764,-0.95205,30
0.5803,3.5359,-0.93804,25
0.64326,3.9196,-0.94114,21
0.21907,1.3133,-0.78962,36
0.23381,1.4017,-0.79844,20
0.24725,1.4823,-0.79904,22
0.26318,1.5778,-0.80344,22
0.28791,1.726,-0.82828,31
0.31504,1.8887,-0.85252,23
0.34038,2.0406,-0.86412,21
0.37794,2.2658,-0.89698,24
0.41002,2.4581,-0.90704,27
0.4486,2.6894,-0.9213,28
0.49255,2.9528,-0.93414,27
0.54564,3.2712,-0.95095,36
0.5921,3.5497,-0.9421,28
0.64776,3.8833,-0.93284,27
0.22123,1.3025,-0.7835,25
0.23505,1.3838,-0.78864,23
0.25017,1.4729,-0.79435,23
0.27025,1.5911,-0.81063,23
0.29303,1.7252,-0.82828,30
0.32095,1.8896,-0.85333,23
0.35632,2.0978,-0.88879,22
0.38591,2.272,-0.89989,25
0.41952,2.4698,-0.91183,24
0.4588,2.7011,-0.92578,22
0.50099,2.9495,-0.93354,29
0.54826,3.2278,-0.93882,36
0.60231,3.546,-0.94159,23
0.65276,3.843,-0.92362,21
0.22363,1.2934,-0.7784,23
0.23974,1.3865,-0.7906,23
0.25935,1.4999,-0.80937,27
0.27497,1.5903,-0.81063,24
0.29599,1.7118,-0.82229,31
0.32438,1.876,-0.84764,28
0.35909,2.0767,-0.88031,24
0.39233,2.269,-0.89916,28
0.4262,2.4649,-0.91046,22
0.46488,2.6886,-0.92194,22
0.50128,2.8991,-0.91805,33
0.55915,3.2338,-0.94103,33
0.61019,3.529,-0.93754,21
0.65852,3.8085,-0.91578,29
0.2288,1.3029,-0.78452,22
0.24699,1.4065,-0.80236,23
0.26175,1.4906,-0.80467,27
0.2779,1.5825,-0.80703,23
0.30047,1.711,-0.82229,30
0.32929,1.8751,-0.84764,25
0.36388,2.0721,-0.87876,21
0.39666,2.2588,-0.89553,28
0.4333,2.4675,-0.91183,21
0.46896,2.6705,-0.91617,19
0.5125,2.9184,-0.9246,29
0.56728,3.2304,-0.94047,30
0.61842,3.5216,-0.93602,23
0.66445,3.7837,-0.91025,24
0.23539,1.3175,-0.7937,24
0.25116,1.4058,-0.80236,23
0.26462,1.4811,-0.79998,27
0.28322,1.5852,-0.80883,24
0.30872,1.7279,-0.83085,23
0.33131,1.8544,-0.83869,26
0.3736,2.091,-0.88724,22
0.40565,2.2704,-0.90062,25
0.43996,2.4625,-0.91046,21
0.48022,2.6878,-0.92258,21
0.52485,2.9376,-0.93116,33
0.57855,3.2382,-0.94323,28
0.6241,3.4931,-0.92893,25
0.68149,3.8143,-0.91809,20
0.24076,1.3235,-0.79778,24
0.25402,1.3964,-0.79746,23
0.26833,1.475,-0.79716,24
0.28692,1.5772,-0.80524,20
0.31318,1.7216,-0.82828,26
0.3391,1.8641,-0.84357,25
0.36861,2.0263,-0.86026,20
0.41512,2.282,-0.90571,25
0.45039,2.4759,-0.91593,17
0.48764,2.6807,-0.92066,22
0.53134,2.9209,-0.92639,35
0.58769,3.2307,-0.94158,33
0.63542,3.493,-0.92943,23
0.69487,3.8198,-0.91993,24
0.24204,1.311,-0.79064,29
0.25736,1.394,-0.79648,23
0.27475,1.4882,-0.80467,23
0.29137,1.5782,-0.80614,19
0.31769,1.7208,-0.82828,24
0.34862,1.8884,-0.85496,25
0.38597,2.0907,-0.88801,22
0.42075,2.2791,-0.90498,28
0.45823,2.4821,-0.91867,18
0.49466,2.6794,-0.92066,22
0.53899,2.9195,-0.92639,29
0.59719,3.2348,-0.94323,36
0.64527,3.4952,-0.93045,25
0.70062,3.795,-0.9144,27
0.24457,1.3018,-0.78554,31
0.26077,1.3881,-0.79354,21
0.28106,1.496,-0.80937,29
0.29633,1.5773,-0.80614,21
0.32576,1.734,-0.83513,23
0.35455,1.8873,-0.85496,26
0.39322,2.0931,-0.88956,29
0.42722,2.2741,-0.90353,33
0.46603,2.4806,-0.91867,18
0.50307,2.6778,-0.92066,22
0.54886,2.9215,-0.92758,33
0.60487,3.2197,-0.93937,36
0.65732,3.4988,-0.93197,25
0.70644,3.7603,-0.90656,27
0.24691,1.2944,-0.78146,33
0.26759,1.4027,-0.80236,20
0.28556,1.497,-0.81031,26
0.30442,1.5958,-0.81601,21
0.33331,1.7473,-0.84197,22
0.35982,1.8863,-0.85496,26
0.3963,2.0775,-0.88339,21
0.43357,2.2729,-0.90353,28
0.47647,2.4978,-0.92551,19
0.51268,2.6876,-0.9245,21
0.55416,2.905,-0.92282,33
0.61134,3.2047,-0.93551,28
0.66201,3.4704,-0.92487,28
0.71292,3.7373,-0.90149,20
0.25085,1.2954,-0.78248,31
0.2715,1.402,-0.80236,21
0.28471,1.4702,-0.79622,24
0.30683,1.5844,-0.81063,23
0.33819,1.7463,-0.84197,26
0.36266,1.8727,-0.84927,28
0.4021,2.0763,-0.88339,21
0.43744,2.2588,-0.89844,30
0.48523,2.5057,-0.92893,21
0.52018,2.6861,-0.9245,18
0.56481,2.9165,-0.92699,29
0.62028,3.203,-0.93551,28
0.67427,3.4818,-0.92842,23
0.72521,3.7448,-0.90379,21
0.25625,1.3013,-0.78656,28
0.27793,1.4114,-0.80823,22
0.29069,1.4762,-0.79998,22
0.31284,1.5887,-0.81332,23
0.34158,1.7346,-0.83684,23
0.36995,1.8787,-0.85252,28
0.40612,2.0624,-0.87799,21
0.44309,2.2501,-0.89553,28
0.48548,2.4654,-0.91456,21
0.52716,2.677,-0.92194,22
0.56733,2.881,-0.91626,35
0.62997,3.1992,-0.93496,28
0.68633,3.4854,-0.92994,25
0.7411,3.7635,-0.90886,20
0.26404,1.3226,-0.79983,31
0.27684,1.3867,-0.79452,23
0.29248,1.465,-0.79435,23
0.3156,1.5809,-0.80973,23
0.34293,1.7178,-0.82914,21
0.37773,1.8921,-0.85903,25
0.40971,2.0523,-0.87414,19
0.45081,2.2581,-0.89916,25
0.47979,2.4033,-0.89199,18
0.53824,2.6961,-0.92898,21
0.56739,2.8421,-0.90435,29
0.63721,3.1918,-0.93331,33
0.69772,3.4949,-0.93298,23
0.7479,3.7463,-0.90518,20
0.26591,1.3117,-0.7937,36
0.28026,1.3825,-0.79256,22
0.29752,1.4676,-0.79622,24
0.32065,1.5817,-0.81063,22
0.35018,1.7274,-0.83427,19
0.37935,1.8712,-0.85008,25
0.41837,2.0637,-0.87954,18
0.45565,2.2476,-0.89553,24
0.49625,2.4479,-0.90909,18
0.55,2.713,-0.93538,19
0.58455,2.8834,-0.91805,29
0.64974,3.205,-0.93772,33
0.70232,3.4644,-0.92538,25
0.75438,3.7212,-0.89964,24
0.26668,1.2957,-0.78452,38
0.28647,1.3919,-0.79844,22
0.3033,1.4737,-0.79998,24
0.32606,1.5842,-0.81242,24
0.35786,1.7387,-0.84026,22
0.38527,1.8719,-0.85089,19
0.42858,2.0823,-0.88801,22
0.45819,2.2262,-0.88752,26
0.50086,2.4335,-0.9043,17
0.55652,2.704,-0.93282,22
0.59156,2.8742,-0.91567,42
0.65498,3.1824,-0.93165,33
0.71572,3.4775,-0.92943,21
0.75992,3.6922,-0.89319,21
0.27158,1.3,-0.78758,38
0.29167,1.3961,-0.80138,21
0.30803,1.4745,-0.80092,24
0.33003,1.5797,-0.81063,22
0.36376,1.7412,-0.84197,23
0.39157,1.8743,-0.85252,19
0.42872,2.0522,-0.87568,21
0.46632,2.2321,-0.89043,24
0.51077,2.4449,-0.90909,16
0.56144,2.6875,-0.9277,21
0.59774,2.8612,-0.91209,33
0.66757,3.1955,-0.93606,30
0.71456,3.4204,-0.91474,23
0.79197,3.7909,-0.91763,21
0.27734,1.3093,-0.7937,33
0.29774,1.4056,-0.80725,22
0.31288,1.4771,-0.8028,24
0.33999,1.605,-0.82409,21
0.36712,1.7331,-0.83855,24
0.39339,1.8571,-0.8452,18
0.43368,2.0473,-0.87414,32
0.47293,2.2326,-0.89116,26
0.52149,2.4619,-0.91593,16
0.56816,2.6822,-0.92642,24
0.61246,2.8913,-0.92222,35
0.67928,3.2067,-0.93992,28
0.73173,3.4544,-0.92437,21
0.79005,3.7297,-0.90333,34
0.28303,1.3169,-0.79881,33
0.3019,1.4047,-0.80725,22
0.31689,1.4744,-0.80186,24
0.344,1.6005,-0.8223,23
0.36998,1.7214,-0.83342,26
0.40005,1.8613,-0.84764,21
0.43976,2.046,-0.87414,32
0.47916,2.2294,-0.89043,30
0.52721,2.453,-0.91319,18
0.57492,2.6749,-0.9245,19
0.61822,2.8764,-0.91805,27
0.68879,3.2047,-0.93992,28
0.7436,3.4597,-0.92639,21
0.78353,3.6455,-0.8835,27
0.28904,1.3279,-0.80595,31
0.3041,1.3971,-0.80334,24
0.32225,1.4805,-0.80561,24
0.34667,1.5926,-0.8187,23
0.37449,1.7204,-0.83342,24
0.40648,1.8674,-0.85089,25
0.43805,2.0124,-0.86026,24
0.48738,2.2391,-0.8948,26
0.52964,2.4332,-0.90635,17
0.57951,2.6623,-0.92066,19
0.62778,2.8841,-0.92103,35
0.69758,3.2048,-0.94047,33
0.74401,3.4181,-0.91576,21
0.803,3.6891,-0.89457,29
0.29321,1.327,-0.80595,31
0.30886,1.3978,-0.80432,24
0.32881,1.4881,-0.81031,24
0.34974,1.5828,-0.81422,22
0.38184,1.7281,-0.83769,28
0.41274,1.8679,-0.85171,25
0.44914,2.0327,-0.86951,24
0.49923,2.2593,-0.90353,21
0.53282,2.4113,-0.89883,17
0.58705,2.6568,-0.91938,19
0.62942,2.8486,-0.91031,29
0.70516,3.1913,-0.93717,33
0.74181,3.3572,-0.90006,28
0.82214,3.7207,-0.90287,34
0.2964,1.3227,-0.80391,29
0.31224,1.3935,-0.80236,23
0.33168,1.4802,-0.80655,22
0.35366,1.5783,-0.81242,21
0.38696,1.7269,-0.83769,26
0.41548,1.8542,-0.84601,26
0.44952,2.0061,-0.85872,22
0.50797,2.2669,-0.90717,23
0.53709,2.3969,-0.89404,16
0.5912,2.6384,-0.91361,19
0.63161,2.8187,-0.90137,33
0.71378,3.1855,-0.93606,33
0.77038,3.438,-0.92234,23
0.85361,3.8094,-0.925,20
0.29605,1.3052,-0.7937,23
0.31666,1.3961,-0.80432,24
0.33672,1.4845,-0.80937,26
0.3566,1.5721,-0.80973,20
0.39308,1.733,-0.84112,28
0.4171,1.8388,-0.8395,25
0.4662,2.0553,-0.88031,27
0.51473,2.2692,-0.90862,26
0.54253,2.3918,-0.89267,17
0.60188,2.6535,-0.91938,18
0.6411,2.8264,-0.90435,29
0.72085,3.1779,-0.93441,28
0.77039,3.3964,-0.91171,23
0.86272,3.8034,-0.92408,21
0.29684,1.2909,-0.78554,27
0.32237,1.4019,-0.80823,22
0.33836,1.4714,-0.8028,26
0.36006,1.5658,-0.80703,20
0.3962,1.723,-0.83684,26
0.4246,1.8465,-0.84357,21
0.46527,2.0234,-0.8672,27
0.51812,2.2532,-0.9028,24
0.54879,2.3866,-0.8913,17
0.6123,2.6627,-0.92322,17
0.65333,2.8412,-0.90971,29
0.72812,3.1664,-0.93165,26
0.77873,3.3865,-0.90968,28
0.8692,3.78,-0.91901,29
0.30575,1.3118,-0.79881,29
0.32573,1.3975,-0.80628,23
0.33951,1.4567,-0.79528,24
0.36349,1.5595,-0.80434,23
0.40295,1.7288,-0.84026,28
0.42178,1.8096,-0.8273,25
0.46541,1.9968,-0.85641,21
0.52311,2.2444,-0.89989,28
0.55544,2.3831,-0.89062,17
0.6189,2.6554,-0.9213,18
0.66566,2.856,-0.91507,27
0.7314,3.138,-0.92394,36
0.79141,3.3955,-0.91272,23
0.86804,3.7243,-0.9061,24
0.30957,1.3127,-0.79983,36
0.32899,1.395,-0.8053,24
0.34089,1.4455,-0.78965,24
0.36921,1.5655,-0.80793,22
0.40499,1.7172,-0.83513,28
0.42778,1.8139,-0.82974,21
0.47741,2.0243,-0.86874,22
0.52428,2.2231,-0.89189,25
0.5647,2.3944,-0.89541,19
0.62107,2.6335,-0.91425,17
0.67533,2.8635,-0.91805,25
0.74711,3.1679,-0.93331,36
0.7963,3.3765,-0.90816,29
0.87824,3.7239,-0.90656,19
0.31049,1.2983,-0.79166,36
0.33499,1.4007,-0.80921,23
0.34831,1.4564,-0.79622,21
0.37538,1.5696,-0.81063,23
0.40828,1.7072,-0.83085,23
0.439,1.8356,-0.84032,18
0.47389,1.9815,-0.85101,22
0.52996,2.216,-0.88971,24
0.57178,2.3908,-0.89472,17
0.63066,2.637,-0.91617,19
0.68832,2.8781,-0.92341,33
0.75483,3.1562,-0.93055,30
0.8042,3.3627,-0.90512,28
0.87952,3.6776,-0.89595,24
0.31052,1.2806,-0.78146,28
0.33816,1.3946,-0.80628,22
0.35538,1.4656,-0.80186,21
0.38031,1.5684,-0.81063,23
0.41619,1.7164,-0.83598,18
0.44175,1.8218,-0.83462,18
0.48838,2.0141,-0.86566,20
0.53429,2.2034,-0.88534,24
0.57796,2.3835,-0.89267,18
0.63984,2.6387,-0.91746,19
0.69781,2.8778,-0.92401,29
0.767,3.1632,-0.93331,30
0.81613,3.3658,-0.90664,28
0.89061,3.6729,-0.89549,21
0.31365,1.2798,-0.78146,29
0.34115,1.3921,-0.8053,21
0.35938,1.4664,-0.8028,24
0.38371,1.5657,-0.80973,23
0.4135,1.6873,-0.82229,23
0.44968,1.8349,-0.84113,21
0.50033,2.0416,-0.87799,29
0.54322,2.2166,-0.89116,24
0.58378,2.3821,-0.89267,18
0.65079,2.6556,-0.92386,21
0.69847,2.8501,-0.91567,29
0.77565,3.165,-0.93441,24
0.83771,3.4183,-0.92133,21
0.89402,3.6481,-0.88996,19
0.31849,1.2822,-0.7835,27
0.34636,1.3944,-0.80725,22
0.36782,1.4807,-0.81125,26
0.38691,1.5576,-0.80614,22
0.41531,1.6719,-0.81545,23
0.46205,1.8601,-0.85333,21
0.49829,2.006,-0.86335,22
0.54568,2.1968,-0.88389,28
0.59171,2.3821,-0.89336,21
0.6573,2.6461,-0.9213,16
0.70604,2.8423,-0.91388,27
0.78049,3.142,-0.92835,28
0.84704,3.41,-0.91981,25
0.90642,3.649,-0.89088,20
0.33172,1.3197,-0.80697,29
0.34941,1.39,-0.8053,23
0.37324,1.4848,-0.81406,26
0.393,1.5634,-0.80973,22
0.42351,1.6848,-0.82229,26
0.46902,1.8659,-0.85659,25
0.49984,1.9885,-0.85641,20
0.54682,2.1754,-0.87588,26
0.59882,2.3822,-0.89404,22
0.67023,2.6663,-0.92898,18
0.71398,2.8404,-0.91388,29
0.78832,3.1361,-0.92724,26
0.86316,3.4339,-0.9269,25
0.92135,3.6653,-0.89549,19
0.33629,1.3203,-0.80799,36
0.35334,1.3872,-0.80432,20
0.37485,1.4717,-0.80749,26
0.40276,1.5812,-0.8196,21
0.43371,1.7027,-0.8317,26
0.47759,1.875,-0.86147,23
0.50836,1.9958,-0.86026,21
0.56837,2.2314,-0.89916,26
0.60445,2.3731,-0.8913,22
0.68048,2.6716,-0.93154,16
0.72243,2.8363,-0.91328,27
0.78678,3.0889,-0.91401,30
0.86296,3.388,-0.91525,28
0.94247,3.7001,-0.90471,21
0.33674,1.3077,-0.80085,36
0.35784,1.3897,-0.80628,22
0.37782,1.4673,-0.80561,27
0.40645,1.5784,-0.8187,20
0.43681,1.6963,-0.82914,28
0.47657,1.8508,-0.85089,26
0.5145,1.9981,-0.86181,21
0.57467,2.2317,-0.89989,26
0.61253,2.3788,-0.89404,21
0.67566,2.6239,-0.91553,17
0.73318,2.8473,-0.91745,29
0.8126,3.1557,-0.93441,33
0.87279,3.3895,-0.91626,21
0.94487,3.6694,-0.8978,20
0.33998,1.3033,-0.79881,29
0.36088,1.3835,-0.80334,23
0.38243,1.4661,-0.80561,27
0.4096,1.5702,-0.81511,22
0.44168,1.6932,-0.82828,26
0.48423,1.8563,-0.85415,28
0.51659,1.9804,-0.85487,22
0.57839,2.2173,-0.8948,25
0.62048,2.3786,-0.89472,22
0.68916,2.6419,-0.92258,21
0.73489,2.8173,-0.90852,33
0.82106,3.1476,-0.93276,28
0.88149,3.3792,-0.91424,28
0.95885,3.6758,-0.9001,22
0.34646,1.3141,-0.80595,28
0.36406,1.3808,-0.80236,23
0.38267,1.4514,-0.7981,24
0.40961,1.5536,-0.80703,23
0.44749,1.6973,-0.83085,28
0.49048,1.8604,-0.85659,19
0.52318,1.9844,-0.85718,21
0.58277,2.2104,-0.89262,25
0.63341,2.4025,-0.9043,19
0.69559,2.6383,-0.92194,19
0.73789,2.7987,-0.90316,25
0.8141,3.0878,-0.91567,36
0.88984,3.375,-0.91373,28
0.964,3.6564,-0.89595,22
0.34947,1.3097,-0.80391,40
0.36816,1.3798,-0.80236,23
0.38788,1.4537,-0.79998,24
0.41468,1.5541,-0.80793,24
0.4488,1.682,-0.824,37
0.49459,1.8536,-0.85415,23
0.53715,2.0131,-0.87029,19
0.58596,2.196,-0.88752,22
0.63908,2.3951,-0.90225,21
0.70635,2.6472,-0.92578,19
0.75603,2.8334,-0.91507,22
0.83218,3.1188,-0.92559,28
0.89386,3.35,-0.90765,28
0.98488,3.6911,-0.90518,22
0.34999,1.2953,-0.79574,42
0.37112,1.3735,-0.79942,21
0.39107,1.4473,-0.79716,24
0.42143,1.5597,-0.81152,23
0.4522,1.6736,-0.82058,37
0.4985,1.845,-0.85089,25
0.54588,2.0203,-0.87414,27
0.59188,2.1906,-0.88607,25
0.64562,2.3895,-0.90088,22
0.70675,2.6157,-0.91553,22
0.76194,2.82,-0.9115,33
0.84147,3.1143,-0.92504,30
0.90488,3.349,-0.90816,28
0.98328,3.6391,-0.89319,22
0.35384,1.2961,-0.79676,47
0.3761,1.3776,-0.80236,20
0.39857,1.4599,-0.80467,27
0.42645,1.562,-0.81332,23
0.4561,1.6707,-0.81972,24
0.49804,1.8243,-0.84194,25
0.54242,1.9868,-0.86026,22
0.5932,2.1729,-0.87952,26
0.65039,2.3823,-0.89883,24
0.70411,2.5791,-0.90337,17
0.75927,2.7811,-0.89958,35
0.84861,3.1084,-0.92394,33
0.92078,3.3728,-0.91525,23
1.002,3.6703,-0.90149,29
0.35905,1.3,-0.79983,47
0.38111,1.3799,-0.80432,22
0.40431,1.4639,-0.80749,26
0.43203,1.5642,-0.81511,23
0.46539,1.685,-0.82743,28
0.51075,1.8492,-0.85415,19
0.54979,1.9906,-0.86258,24
0.59766,2.1639,-0.87661,24
0.65996,2.3894,-0.90225,24
0.71731,2.5971,-0.91041,19
0.77158,2.7936,-0.90435,27
0.86755,3.1411,-0.93441,30
0.91636,3.3178,-0.90107,25
1.0202,3.6936,-0.90794,29
0.36152,1.294,-0.79676,42
0.38567,1.3804,-0.8053,23
0.40866,1.4627,-0.80749,27
0.43812,1.5681,-0.81781,23
0.47038,1.6836,-0.82743,31
0.51279,1.8354,-0.84845,26
0.55321,1.98,-0.85872,32
0.6101,2.1836,-0.88534,25
0.66553,2.382,-0.9002,27
0.72705,2.6023,-0.91297,19
0.77165,2.7619,-0.89482,23
0.86652,3.1015,-0.92339,33
0.93662,3.3523,-0.9112,25
1.0269,3.6756,-0.90425,31
0.36631,1.298,-0.79983,42
0.38502,1.3643,-0.79648,24
0.40961,1.4514,-0.80186,27
0.44076,1.5618,-0.81511,23
0.46988,1.665,-0.81887,35
0.51858,1.8375,-0.85008,28
0.56791,2.0123,-0.87337,27
0.61379,2.1749,-0.88243,24
0.6687,2.3694,-0.89609,24
0.73541,2.6058,-0.91489,24
0.77991,2.7635,-0.89601,33
0.87255,3.0918,-0.92118,28
0.95275,3.3759,-0.91829,28
1.0381,3.6785,-0.90564,34
0.3678,1.2886,-0.79472,40
0.39194,1.3732,-0.80236,23
0.41439,1.4519,-0.8028,26
0.44343,1.5536,-0.81152,23
0.47581,1.667,-0.82058,33
0.52002,1.8219,-0.84357,28
0.58351,2.0444,-0.88801,27
0.62177,2.1784,-0.88461,24
0.67315,2.3584,-0.89267,21
0.74262,2.6018,-0.91425,21
0.79125,2.7722,-0.89958,29
0.88594,3.104,-0.92559,28
0.9617,3.3694,-0.91728,23
1.0464,3.666,-0.90333,29
0.3728,1.2907,-0.79676,36
0.39287,1.3602,-0.7955,21
0.41993,1.4539,-0.80467,24
0.45129,1.5625,-0.81691,22
0.48405,1.6759,-0.82571,28
0.51966,1.7992,-0.83381,28
0.58941,2.0407,-0.88724,27
0.62913,2.1782,-0.88534,24
0.6769,2.3436,-0.88788,18
0.75342,2.6086,-0.91746,24
0.79625,2.7569,-0.89541,35
0.89729,3.1067,-0.92724,26
0.95886,3.3199,-0.90461,23
1.0438,3.6141,-0.89134,21
0.3781,1.2964,-0.80085,36
0.39398,1.3508,-0.7906,20
0.42473,1.4562,-0.80655,24
0.45588,1.563,-0.81781,23
0.49148,1.6851,-0.83085,28
0.52539,1.8014,-0.83544,26
0.5839,2.002,-0.87106,18
0.6317,2.1659,-0.88098,26
0.68672,2.3545,-0.89267,17
0.76236,2.6139,-0.92002,27
0.80507,2.7603,-0.8972,33
0.89519,3.0693,-0.91677,33
0.96917,3.3229,-0.90613,28
1.0538,3.6132,-0.8918,24
0.3812,1.2919,-0.79881,42
0.39527,1.3395,-0.78472,19
0.4298,1.4566,-0.80749,24
0.46129,1.5633,-0.8187,22
0.49677,1.6835,-0.83085,30
0.53622,1.8172,-0.84357,25
0.59332,2.0108,-0.87568,27
0.63428,2.1496,-0.87516,26
0.69464,2.3541,-0.89336,21
0.77433,2.6242,-0.9245,24
0.81644,2.7669,-0.90018,27
0.90102,3.0535,-0.91291,33
0.98344,3.3328,-0.90968,29
1.079,3.6566,-0.90333,24
0.38382,1.2875,-0.79676,40
0.40598,1.3618,-0.79844,21
0.43538,1.4605,-0.81031,23
0.46514,1.5603,-0.81781,21
0.49837,1.6717,-0.82571,31
0.53973,1.8105,-0.84113,28
0.59419,1.9932,-0.86874,27
0.64401,2.1603,-0.88025,25
0.71249,2.39,-0.90772,17
0.7784,2.6111,-0.92066,27
0.81925,2.7481,-0.89482,23
0.89966,3.0178,-0.90299,38
0.99661,3.3431,-0.91322,25
1.0847,3.6386,-0.89964,22
0.3899,1.2947,-0.80187,38
0.41179,1.3674,-0.80236,22
0.44302,1.4711,-0.81688,26
0.47156,1.5658,-0.8214,19
0.50251,1.6686,-0.82486,23
0.5432,1.8037,-0.83869,26
0.59496,1.9756,-0.86181,21
0.6538,2.171,-0.88534,30
0.7197,2.3898,-0.90841,18
0.78296,2.5998,-0.91746,21
0.82582,2.7422,-0.89362,29
0.90975,3.0208,-0.90464,36
1.0071,3.344,-0.91424,25
1.0848,3.602,-0.89134,29
0.39151,1.287,-0.79778,40
0.41155,1.3529,-0.79452,20
0.4425,1.4546,-0.80843,29
0.47541,1.5628,-0.8205,18
0.50717,1.6672,-0.82486,26
0.5493,1.8057,-0.84032,26
0.59833,1.9669,-0.85872,19
0.65986,2.1691,-0.88534,33
0.72364,2.3788,-0.90499,19
0.78856,2.5922,-0.91553,22
0.83625,2.749,-0.8966,29
0.90251,2.9668,-0.88921,41
1.013,3.33,-0.9112,25
1.0818,3.5562,-0.88074,36
0.39684,1.2908,-0.80085,36
0.4171,1.3566,-0.79746,21
0.44059,1.433,-0.79716,21
0.479,1.558,-0.8187,19
0.50149,1.6311,-0.80775,26
0.55734,1.8128,-0.84439,26
0.60525,1.9686,-0.86026,19
0.66629,2.1672,-0.88534,33
0.72793,2.3677,-0.90157,17
0.79514,2.5862,-0.91425,21
0.83823,2.7264,-0.89005,28
0.92205,2.999,-0.89968,26
1.0195,3.3159,-0.90816,25
1.0906,3.5474,-0.87935,31
0.3971,1.2781,-0.7937,36
0.42164,1.3571,-0.79844,19
0.44484,1.4317,-0.79716,20
0.48096,1.548,-0.81422,23
0.51276,1.6504,-0.81801,26
0.56488,1.8181,-0.84764,25
0.61163,1.9686,-0.86103,19
0.67106,2.1598,-0.88316,33
0.73663,2.3709,-0.90362,18
0.79831,2.5694,-0.90913,22
0.85085,2.7385,-0.89482,33
0.93151,2.9981,-0.90023,28
1.0339,3.3277,-0.91221,25
1.1266,3.6259,-0.89964,22
0.39831,1.2687,-0.7886,40
0.42149,1.3425,-0.7906,21
0.45067,1.4355,-0.79998,22
0.47592,1.5159,-0.79806,23
0.51658,1.6454,-0.8163,22
0.57356,1.8269,-0.85252,28
0.61747,1.9667,-0.86103,20
0.67802,2.1596,-0.88389,35
0.73578,2.3436,-0.89404,18
0.80763,2.5724,-0.91105,21
0.85668,2.7287,-0.89243,28
0.93925,2.9917,-0.89913,33
1.0368,3.3024,-0.90613,28
1.1192,3.565,-0.88535,21
0.4052,1.2773,-0.79472,36
0.42388,1.3363,-0.78766,21
0.46027,1.4509,-0.80937,24
0.48798,1.5383,-0.81063,21
0.52801,1.6645,-0.82657,26
0.57787,1.8217,-0.85089,30
0.62107,1.9579,-0.85795,20
0.68725,2.1665,-0.88752,30
0.75012,2.3647,-0.90293,18
0.81583,2.5718,-0.91169,21
0.859,2.7079,-0.88648,21
0.9551,3.0108,-0.90574,28
1.0449,3.2938,-0.90461,25
1.1281,3.5561,-0.88396,20
0.41086,1.2828,-0.79881,31
0.43772,1.3666,-0.80628,19
0.4654,1.453,-0.81125,26
0.49664,1.5506,-0.81781,20
0.53432,1.6682,-0.82914,26
0.58184,1.8166,-0.84927,28
0.62429,1.9491,-0.85487,21
0.69216,2.161,-0.88607,30
0.76016,2.3733,-0.90704,18
0.82243,2.5677,-0.91105,28
0.87297,2.7255,-0.89303,23
0.95764,2.9899,-0.90023,33
1.0558,3.2964,-0.90613,29
1.1439,3.5714,-0.88858,24
0.41308,1.2766,-0.79574,28
0.44285,1.3686,-0.80823,20
0.46536,1.4382,-0.80374,21
0.49848,1.5406,-0.81332,21
0.53592,1.6563,-0.824,26
0.58273,1.8009,-0.84276,26
0.63632,1.9666,-0.86335,19
0.69111,2.1359,-0.87661,30
0.76488,2.3639,-0.9043,19
0.82772,2.5581,-0.90849,28
0.90045,2.7829,-0.91269,27
0.97538,3.0144,-0.9085,26
1.0602,3.2767,-0.90158,29
1.1593,3.5828,-0.89226,27
0.41481,1.2706,-0.79268,31
0.44751,1.3708,-0.81019,22
0.47021,1.4403,-0.80561,22
0.50362,1.5427,-0.81511,19
0.54138,1.6583,-0.82571,19
0.59198,1.8133,-0.84927,19
0.6386,1.9561,-0.85949,19
0.70248,2.1518,-0.88389,28
0.76173,2.3333,-0.89336,27
0.83676,2.5631,-0.91105,28
0.88936,2.7242,-0.89422,27
0.97492,2.9863,-0.90078,28
1.073,3.2868,-0.90512,28
1.1705,3.5853,-0.89365,27
0.42258,1.2808,-0.79983,36
0.45236,1.371,-0.81117,23
0.47916,1.4523,-0.81312,23
0.51463,1.5597,-0.82499,17
0.55452,1.6806,-0.83769,20
0.59595,1.8062,-0.84683,25
0.64648,1.9594,-0.86181,21
0.70398,2.1336,-0.87734,25
0.76906,2.3309,-0.89336,24
0.84956,2.5749,-0.91617,24
0.87638,2.6561,-0.87277,30
0.97345,2.9504,-0.89086,36
1.0894,3.3018,-0.91019,28
1.1805,3.578,-0.89273,27
0.42257,1.2681,-0.79268,42
0.45588,1.368,-0.81019,24
0.48626,1.4592,-0.81782,27
0.52377,1.5718,-0.83217,17
0.56007,1.6807,-0.83855,21
0.60073,1.8027,-0.84601,26
